,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,id,text
33117,170,24h,I talked to my son.,I talked to my son.,True,1,affection,affection,19613,son talked
33119,170,24h,I went out shopping.,I went out shopping.,True,1,leisure,leisure,21342,shopping
33120,170,24h,I talked to my son.,I talked to my son.,True,1,affection,affection,22338,son talked
33136,170,3m,I watched a good show.,I watched a good show.,True,1,leisure,leisure,49488,watched
33142,170,3m,I saw a cute kitty.,I saw a cute kitty.,True,1,leisure,leisure,56397,cute kitty
33153,170,3m,I invited my friends over.,I invited my friends over.,True,1,bonding,bonding,67371,friend invited
33158,170,3m,I sat on the balcony.,I sat on the balcony.,True,1,leisure,leisure,73292,balcony sat
33168,170,24h,I rearranged furniture.,I rearranged furniture.,True,1,achievement,achievement,86290,furniture rearranged
33169,170,24h,I talked to my son.,I talked to my son.,True,1,affection,affection,87372,son talked
33339,10800,24h,My baby smiled at me,My baby smiled at me,True,1,affection,affection,5721,baby smile
33340,10800,24h,My baby almost rolled over,My baby almost rolled over,True,1,affection,affection,6720,baby roll
33357,290,24h,I had dinner with a friend I hadn't seen in years.,I had dinner with a friend I hadn't seen in years.,True,1,bonding,bonding,15929,dinner friend hadnt
33358,290,24h,My home-town baseball team won its home opener!,My home-town baseball team won its home opener!,True,1,leisure,achievement,16925,baseball home hometown opener team won
33366,290,24h,It was a beautiful Spring day and I went for a walk with my husband.,It was a beautiful Spring day and I went for a walk with my husband.,True,1,affection,affection,28063,beautiful day husband spring walk
33371,290,3m,A dog we've been pet sitting finally relaxed and started playing and cuddling.,A dog we've been pet sitting finally relaxed and started playing and cuddling.,True,1,affection,affection,37693,cuddled dog finally pet played relax sitting started weve
33377,290,3m,We met our son's new girlfriend and she was very nice and sweet and really seemed to like my son.,We met our son's new girlfriend and she was very nice and sweet and really seemed to like my son.,True,1,affection,affection,50381,girlfriend met nice son son sweet
33385,290,3m,We are pet sitting a friend's dog while she's out of town and the dog is very sweet and cuddly.,We are pet sitting a friend's dog while she's out of town and the dog is very sweet and cuddly.,True,1,affection,affection,70735,cuddly dog dog friend pet shes sitting sweet town
33400,290,24h,My Aunt's building had a resident art show and she put in about four paintings to exhibit and I could tell she was really pleased and happy to talk about her art.,My Aunt's building had a resident art show and she put in about four paintings to exhibit and I could tell she was really pleased and happy to talk about her art.,True,1,affection,affection,94574,art art aunt building exhibition painting pleased residence talked
33402,9100,24h,I was very happy to find out that a certain model of bicycle that I have been waiting to purchase in now available,I was very happy to find out that a certain model of bicycle that I have been waiting to purchase in now available,True,1,enjoy_the_moment,enjoy_the_moment,5725,bicycle model purchased waiting
33403,9100,24h,I was happy to hear that my wifes insurance will cover a large portion of an upcoming procedure.,I was happy to hear that my wifes insurance will cover a large portion of an upcoming procedure.,True,1,enjoy_the_moment,enjoy_the_moment,6724,covered hear insurance portion procedure upcoming wife
33415,271,24h,Getting all of the laundry done.  We were sick for two weeks and it piled up.,Getting all of the laundry done.  We were sick for two weeks and it piled up.,True,2,achievement,achievement,12701,laundry pile sick weeks
33421,271,24h,"My wife has additional job interviews this week.  I am so relieved, I'm tired of supporting the family with a single income.","My wife has additional job interviews this week.  I am so relieved, I'm tired of supporting the family with a single income.",True,2,affection,affection,19710,additional family im income interview job relieved single support tired wife
33428,271,24h,"I've been thinking about the weekend and taking my wife out of town.  This may be in the future, but the thinking about in NOW, is making me happy.","I've been thinking about the weekend and taking my wife out of town.  This may be in the future, but the thinking about in NOW, is making me happy.",True,2,affection,affection,26184,future ive taking thinking thinking town weekend wife
33442,271,3m,"My wife cooked dinner.  She hates cooking, I normally do it.  She is a good cook however.","My wife cooked dinner.  She hates cooking, I normally do it.  She is a good cook however.",True,3,affection,affection,52522,cooked cooked cooked dinner hate wife
33456,271,3m,I watch Dr. Who today at 1:00 while living in the US on the BBC with the iPlayer.  I consider this ethical because I pre-purchased the entire season on Amazon and simply wanted to watch it early.  I do not view this as theft.,I watch Dr. Who today at 1:00 while living in the US on the BBC with the iPlayer.  I consider this ethical because I pre-purchased the entire season on Amazon and simply wanted to watch it early.  I do not view this as theft.,True,3,leisure,leisure,75291,amazon bbc dr entire ethics iplayer live prepurchased season simply theft view watched watched
33522,669,24h,"Despite feeling somewhat under the weather, I managed to fit in a comparatively long bicycle ride in the evening after work.","Despite feeling somewhat under the weather, I managed to fit in a comparatively long bicycle ride in the evening after work.",True,1,nature,nature,24328,bicycle compared evening feel fit managed ride weather
33526,669,24h,"I watched an old episode of the television series ""South Park,"" which I had not seen in quite some time.","I watched an old episode of the television series ""South Park,"" which I had not seen in quite some time.",True,1,leisure,leisure,29124,episode park series south television time watched
